,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
14921,20140529T000000,395000.0,2,1.0,1320,1824,1.5,0,0,4,6,1909,0,98144,47.585,-122.294,1320,4000
14922,20150217T000000,335000.0,3,1.0,990,6315,1.0,0,0,3,7,1970,0,98034,47.7116,-122.214,1450,6702
14923,20141110T000000,187000.0,2,1.75,1020,10346,1.0,0,0,4,6,1983,0,98022,47.1958,-122.002,1160,8610
14924,20141121T000000,450000.0,4,2.0,1570,7320,1.0,0,0,4,7,1960,0,98007,47.5967,-122.14,1530,8800
14925,20140617T000000,280000.0,4,2.25,1930,7207,1.0,0,0,4,7,1988,0,98030,47.3783,-122.182,1760,7207
14926,20140715T000000,1375000.0,5,4.0,3760,22763,1.0,0,3,4,11,1969,0,98040,47.5333,-122.22,3730,11201
14927,20140609T000000,265000.0,2,1.0,1000,31505,1.0,0,0,3,6,1960,0,98019,47.7659,-121.899,1560,22597
14928,20150423T000000,795000.0,3,1.75,1930,9600,1.0,0,0,3,8,1958,0,98040,47.5747,-122.237,2350,9840
14929,20140529T000000,510000.0,3,1.5,2240,3800,2.0,0,0,3,8,1929,0,98115,47.6887,-122.307,1690,4275
14930,20140628T000000,699900.0,4,2.5,2190,11500,1.0,0,0,4,8,1972,0,98006,47.5668,-122.147,2580,9700
14931,20140812T000000,839000.0,4,2.75,2400,12469,1.0,0,2,4,8,1958,0,98008,47.5861,-122.112,2400,10400
14932,20140715T000000,396000.0,4,1.75,1970,12409,1.0,0,0,4,7,1968,0,98028,47.7489,-122.236,1690,10720
14933,20150507T000000,365000.0,3,2.25,2860,8458,2.0,0,0,3,7,1983,0,98058,47.4269,-122.148,1760,8458
14934,20140711T000000,440000.0,3,2.25,1900,7225,1.0,0,0,3,8,1970,0,98008,47.6394,-122.113,1900,7399
14935,20141104T000000,405000.0,4,2.5,2090,6667,2.0,0,0,3,8,1997,0,98058,47.4648,-122.15,2250,6165
14936,20140515T000000,295000.0,3,1.5,850,2500,1.0,0,0,3,7,1986,0,98106,47.5677,-122.36,850,5000
14937,20140515T000000,275000.0,4,2.5,1840,1562,2.0,0,0,3,7,2004,0,98106,47.5345,-122.364,1840,1766
14938,20141003T000000,295000.0,2,1.0,820,288367,1.0,0,0,3,6,1930,1986,98042,47.4196,-122.165,1580,8154
14939,20140815T000000,1500000.0,5,3.5,4370,12240,2.0,0,0,3,11,1990,0,98004,47.582,-122.199,2980,12800
14940,20140902T000000,795000.0,3,3.5,3190,10223,2.0,0,0,3,10,1994,0,98052,47.6968,-122.102,3120,9735
14941,20140506T000000,650000.0,5,3.5,3480,36615,2.0,0,0,4,8,1983,0,98075,47.5741,-122.05,2540,35910
14942,20140910T000000,260000.0,3,1.0,1690,13184,1.0,0,0,4,7,1959,0,98166,47.476,-122.343,1130,13451
14943,20140806T000000,382000.0,2,2.5,1650,2710,2.0,0,2,3,8,2008,0,98065,47.5173,-121.878,1760,2992
14944,20150421T000000,790100.0,4,2.5,2590,9341,2.0,0,0,3,8,1985,0,98052,47.6496,-122.114,2280,9510
14945,20140521T000000,220000.0,4,2.5,2160,8005,2.0,0,0,3,7,1993,0,98001,47.2668,-122.231,1790,8016
14946,20140605T000000,799000.0,4,3.5,3500,8547,2.0,0,0,3,9,1994,0,98006,47.5613,-122.126,2350,10270
14947,20140723T000000,1480000.0,4,2.25,3920,7200,2.0,0,0,3,10,1928,0,98144,47.5731,-122.284,3400,7200
14948,20140609T000000,367300.0,4,2.75,2190,14937,2.0,0,0,3,8,1993,0,98001,47.3535,-122.273,1920,11360
14949,20150409T000000,805000.0,4,2.0,1890,4500,1.5,0,0,3,7,1907,1993,98103,47.6684,-122.356,1640,4010
14950,20141215T000000,730000.0,2,1.0,1860,3400,1.0,0,0,3,7,1920,0,98105,47.6714,-122.329,1540,3997
14951,20141123T000000,402000.0,3,2.0,1720,7704,1.0,0,0,4,7,1969,0,98011,47.7368,-122.195,1620,7600
14952,20140530T000000,750000.0,4,2.75,2600,4674,1.0,0,0,3,8,1976,0,98115,47.6782,-122.286,2600,6099
14953,20140730T000000,458000.0,3,1.5,1570,12196,1.0,0,0,4,7,1972,0,98045,47.4866,-121.786,1740,12196
14954,20140828T000000,898000.0,3,2.5,3530,9753,2.0,0,0,3,10,1997,0,98006,47.5539,-122.103,3220,9234
14955,20150323T000000,308000.0,4,2.5,1960,5642,2.0,0,0,3,7,1998,0,98092,47.3167,-122.187,1870,5250
14956,20150506T000000,385000.0,3,2.5,2230,8296,2.0,0,0,3,7,2004,0,98058,47.4386,-122.116,2480,5940
14957,20141006T000000,1020000.0,4,3.0,2720,4800,1.5,0,0,5,8,1928,0,98105,47.6595,-122.283,2260,4800
14958,20141229T000000,1425000.0,5,3.0,2840,6240,2.0,0,0,5,9,1905,0,98112,47.6285,-122.309,2940,6000
14959,20140723T000000,240000.0,3,1.75,1260,7362,1.0,0,0,3,7,1984,0,98038,47.3602,-122.052,1530,7232
14960,20141001T000000,217000.0,3,1.5,1860,8505,1.0,0,0,4,7,1967,0,98023,47.3106,-122.365,1810,8262
14961,20140630T000000,972000.0,4,1.75,2010,6300,1.0,0,2,5,8,1937,0,98199,47.6457,-122.412,3290,6300
14962,20140507T000000,361280.0,2,1.0,820,6400,1.0,0,0,4,7,1944,0,98126,47.55,-122.379,1490,6400
14963,20140804T000000,385000.0,3,1.75,1220,1450,1.0,0,0,3,6,1905,0,98119,47.6361,-122.368,1660,2960
14964,20141105T000000,475000.0,3,2.5,2220,60984,2.0,0,0,4,8,1987,0,98027,47.4802,-122.052,1930,55333
14965,20150402T000000,724950.0,4,2.5,2860,3638,1.5,0,2,5,7,1924,0,98107,47.6631,-122.361,1760,3880
14966,20141027T000000,935000.0,5,4.5,4230,9701,2.0,0,0,3,10,1999,0,98006,47.5444,-122.131,4130,12253
14967,20140908T000000,169950.0,3,1.0,840,8470,1.0,0,0,4,6,1961,0,98023,47.3275,-122.338,840,8450
14968,20141208T000000,585000.0,3,2.5,2290,5089,2.0,0,0,3,9,2001,0,98006,47.5443,-122.172,2290,7984
14969,20150423T000000,585000.0,3,2.5,2290,5089,2.0,0,0,3,9,2001,0,98006,47.5443,-122.172,2290,7984
14970,20150327T000000,480000.0,5,3.5,3480,12821,2.0,0,2,3,10,2004,0,98092,47.2641,-122.215,3400,9870
14971,20141105T000000,635000.0,4,2.5,4260,36360,1.5,0,0,4,8,1935,0,98155,47.764,-122.302,2430,17888
14972,20150204T000000,368750.0,3,2.5,2230,5717,2.0,0,0,3,7,2004,0,98058,47.4388,-122.117,2230,5194
14973,20141202T000000,432500.0,6,2.0,3080,5500,2.0,0,0,1,7,1900,0,98122,47.6031,-122.296,1830,5000
14974,20140903T000000,589000.0,3,2.5,2250,4337,2.0,0,0,3,8,2004,0,98075,47.5908,-122.017,2250,4721
14975,20150414T000000,840000.0,4,3.25,3160,6327,2.0,0,0,3,9,2004,0,98027,47.536,-122.066,3160,5946
14976,20150305T000000,316500.0,3,2.5,1770,3873,2.0,0,0,3,7,2005,0,98058,47.4648,-122.144,2280,4330
14977,20150213T000000,536000.0,4,2.5,2880,8833,2.0,0,0,3,7,2006,0,98065,47.5388,-121.89,2570,5234
14978,20150420T000000,563750.0,4,2.75,2690,25000,1.0,0,0,3,8,1978,0,98029,47.5537,-122.026,2640,28250
14979,20141226T000000,152500.0,4,1.0,1730,7350,1.5,0,0,4,6,1970,0,98003,47.3467,-122.307,1440,7752
14980,20150420T000000,267950.0,4,1.0,1730,7350,1.5,0,0,4,6,1970,0,98003,47.3467,-122.307,1440,7752
14981,20150413T000000,1640000.0,5,4.0,4780,118047,2.0,0,0,3,11,1994,0,98077,47.7243,-122.052,4040,31760
14982,20140623T000000,269950.0,4,2.5,2540,8400,2.0,0,0,5,7,1977,0,98032,47.3754,-122.277,1600,8050
14983,20140721T000000,731688.0,4,3.0,2630,5772,2.0,0,0,3,9,2006,0,98052,47.6952,-122.133,3460,6158
14984,20141203T000000,240000.0,3,1.5,1890,9000,1.0,0,0,3,7,1959,0,98188,47.4425,-122.272,2060,9000
14985,20140903T000000,555950.0,2,1.0,1220,5040,1.0,0,0,3,7,1961,0,98117,47.6957,-122.364,1420,5040
14986,20150427T000000,289000.0,2,1.0,710,6300,1.0,0,0,3,6,1942,0,98126,47.5155,-122.374,740,6300
14987,20140506T000000,525000.0,3,2.5,2970,11985,1.0,0,0,3,9,1995,0,98074,47.6359,-122.052,2990,12049
14988,20141204T000000,745000.0,3,2.5,2970,11985,1.0,0,0,3,9,1995,0,98074,47.6359,-122.052,2990,12049
14989,20141117T000000,397000.0,2,1.0,1000,7664,1.0,0,2,3,7,1939,0,98115,47.7001,-122.311,1570,6350
14990,20150422T000000,233000.0,3,1.0,1980,8505,1.0,0,0,3,7,1965,0,98106,47.538,-122.353,1830,8505
14991,20141016T000000,625000.0,4,2.25,1920,8259,2.0,0,0,4,8,1979,0,98027,47.5616,-122.088,2030,8910
14992,20140729T000000,535000.0,3,2.0,2740,23505,2.0,0,4,3,10,1988,0,98001,47.319,-122.26,2800,16400
14993,20150504T000000,270000.0,3,2.25,1740,7345,1.0,0,0,3,7,1973,0,98032,47.3663,-122.285,1770,8250
14994,20140722T000000,360000.0,3,1.75,1300,7770,1.0,0,0,3,7,1967,0,98034,47.7347,-122.192,1520,7600
14995,20140513T000000,1105000.0,4,1.5,2740,4000,2.0,0,0,5,9,1905,0,98109,47.6343,-122.352,1680,4000
14996,20141111T000000,970000.0,4,1.75,4060,4000,2.0,0,3,3,10,1953,1995,98199,47.6375,-122.389,1860,4000
14997,20141010T000000,915000.0,5,2.5,3490,18850,1.0,0,4,4,9,1958,0,98005,47.5955,-122.176,2690,11625
14998,20140711T000000,412000.0,4,1.75,1430,10500,1.0,0,0,4,7,1960,0,98007,47.6083,-122.132,2070,8640
14999,20150212T000000,265000.0,4,1.75,1860,9112,1.0,0,0,4,7,1963,0,98032,47.3792,-122.282,1570,9112
15000,20140916T000000,426000.0,4,2.25,2120,7700,1.0,0,0,4,7,1976,0,98034,47.7207,-122.165,1890,8203
15001,20141210T000000,266000.0,4,2.25,1860,12693,1.0,0,0,3,8,1978,0,98023,47.3114,-122.395,1950,8740
15002,20141215T000000,325000.0,3,2.0,2330,4950,1.5,0,0,3,6,1900,0,98118,47.5585,-122.29,1160,5115
15003,20150120T000000,615000.0,3,1.75,1670,5100,1.0,0,2,5,7,1954,0,98144,47.5898,-122.291,2140,4452
15004,20150423T000000,310000.0,3,1.75,2130,7140,1.0,0,0,3,8,1979,0,98023,47.3074,-122.341,2180,7906
15005,20140914T000000,340000.0,4,1.75,1900,7313,1.0,0,0,3,7,1973,0,98034,47.7311,-122.232,1420,7384
15006,20150501T000000,562500.0,2,1.0,1170,2800,1.5,0,0,4,5,1905,0,98103,47.6574,-122.345,1660,4996
15007,20140721T000000,447000.0,2,1.0,980,1600,2.0,0,0,3,8,2010,0,98119,47.638,-122.375,1180,1600
15008,20140930T000000,2450000.0,7,4.25,4670,23115,2.0,0,2,3,11,1992,0,98039,47.6183,-122.227,3240,13912
15009,20140520T000000,250000.0,4,1.5,2500,6300,1.0,0,0,4,7,1961,0,98032,47.3781,-122.284,1720,8925
15010,20150102T000000,633000.0,4,2.5,2020,8044,2.0,0,0,3,8,1990,0,98074,47.6247,-122.043,2320,7328
15011,20150423T000000,310000.0,3,2.0,1290,886,3.0,0,0,3,7,2004,0,98125,47.7161,-122.295,1270,1152
15012,20141110T000000,439000.0,2,1.75,1620,113862,1.5,0,0,3,7,1995,0,98045,47.4821,-121.719,1560,54806
15013,20140820T000000,470000.0,3,3.25,1710,2381,2.0,0,0,3,8,2003,0,98029,47.5477,-122.004,1420,1163
15014,20150414T000000,270000.0,3,2.5,1720,8550,1.0,0,0,4,7,1968,0,98002,47.2837,-122.207,1460,8550
15015,20141219T000000,299500.0,3,1.75,1820,8813,2.0,0,0,3,7,1994,0,98003,47.2622,-122.303,1780,7349
15016,20140918T000000,227000.0,3,1.0,1130,10018,1.0,0,0,4,6,1954,0,98032,47.3733,-122.275,1770,7700
15017,20140820T000000,735000.0,4,2.75,3040,2415,2.0,1,4,3,8,1966,0,98118,47.5188,-122.256,2620,2433
15018,20140626T000000,537000.0,3,3.0,2410,7479,2.0,0,2,3,7,1942,1988,98155,47.7394,-122.288,2610,7479
15019,20141209T000000,699000.0,4,2.5,2440,14470,1.0,0,0,4,9,1970,0,98005,47.6401,-122.168,2810,15564
15020,20140902T000000,330000.0,2,1.0,800,4533,1.0,0,0,3,6,1929,0,98115,47.6979,-122.325,1720,6800
15021,20140829T000000,229000.0,3,1.0,1030,7800,1.0,0,0,3,7,1954,0,98168,47.473,-122.324,1630,12664
15022,20141121T000000,200000.0,3,1.0,1480,5600,1.0,0,0,4,6,1947,0,98178,47.5045,-122.27,1350,11100
15023,20140812T000000,522500.0,3,1.75,1710,9707,1.0,0,0,4,8,1966,0,98008,47.623,-122.105,1820,8700
15024,20150324T000000,1295000.0,3,2.75,3450,5350,1.5,0,3,4,9,1925,0,98199,47.6389,-122.407,2910,5350
15025,20141110T000000,2000000.0,3,3.25,2610,16387,2.0,1,4,3,9,2006,0,98125,47.7175,-122.278,2590,12958
15026,20141022T000000,200000.0,2,0.75,780,55764,1.0,0,0,4,4,1945,0,98058,47.442,-122.105,1620,30847
15027,20150408T000000,352000.0,3,1.75,1260,7200,1.0,0,0,3,7,1971,0,98034,47.7189,-122.178,1460,7200
15028,20150325T000000,855000.0,4,3.0,2590,6250,2.0,0,2,3,9,1964,0,98115,47.6774,-122.267,2260,6780
15029,20140820T000000,267000.0,3,2.5,1580,12250,2.0,0,0,3,8,1993,0,98198,47.3771,-122.315,1560,9900
15030,20140506T000000,484000.0,2,1.75,1660,6000,1.0,0,0,3,7,1942,0,98105,47.6624,-122.291,1660,4000
15031,20140629T000000,402000.0,4,2.75,2950,15540,1.0,0,0,4,8,1974,0,98042,47.3845,-122.152,2840,17136
15032,20150420T000000,905000.0,4,2.25,2240,5000,2.0,0,0,3,8,1900,2014,98122,47.6027,-122.295,2120,5000
15033,20140808T000000,274000.0,4,1.75,1940,7500,1.0,0,0,4,7,1966,0,98030,47.3736,-122.215,2000,9000
15034,20150409T000000,475000.0,3,1.75,1850,26445,1.0,0,0,4,7,1962,1977,98010,47.3412,-122.051,2110,23280
15035,20141114T000000,1535000.0,4,4.5,5770,10050,1.0,0,3,5,9,1949,0,98115,47.677,-122.275,2950,6700
15036,20140504T000000,628000.0,4,2.0,2280,6010,1.0,0,0,3,7,1900,0,98122,47.6034,-122.289,2240,6200
15037,20140617T000000,675000.0,6,1.75,2740,6360,1.0,0,3,3,8,1953,0,98146,47.5062,-122.385,2150,6600
15038,20141104T000000,429900.0,4,3.25,3760,4675,2.0,0,0,3,8,2007,0,98038,47.3862,-122.048,3280,4033
15039,20140625T000000,260000.0,3,1.5,1580,8184,1.0,0,0,3,7,1954,0,98148,47.4294,-122.331,1540,9476
15040,20140903T000000,690000.0,3,1.75,1600,4400,1.0,0,0,3,7,1941,0,98112,47.6348,-122.281,2150,4000
15041,20150323T000000,1081000.0,4,2.25,2100,12172,1.0,0,0,5,9,1961,0,98040,47.5458,-122.227,2400,10713
15042,20150409T000000,360000.0,4,2.5,2610,7333,2.0,0,0,3,8,1988,0,98003,47.2721,-122.293,2280,9033
15043,20140619T000000,499000.0,3,1.75,1840,5000,1.0,0,0,4,7,1910,0,98117,47.6808,-122.376,1220,5000
15044,20140818T000000,159000.0,3,1.0,1320,6534,1.0,0,0,3,7,1952,0,98055,47.4806,-122.223,2140,7405
15045,20150327T000000,430000.0,3,1.75,1540,8100,1.0,0,0,4,7,1947,0,98133,47.749,-122.351,1840,8100
15046,20150413T000000,1050000.0,5,2.75,2520,18625,1.0,0,0,3,8,1959,0,98004,47.6409,-122.207,3000,16624
15047,20141113T000000,725000.0,5,2.5,3780,20000,1.0,0,1,4,9,1978,0,98155,47.7603,-122.273,2840,19908
15048,20140710T000000,150000.0,3,1.0,1200,9527,1.0,0,0,3,7,1959,0,98168,47.5112,-122.316,1510,9457
15049,20140721T000000,840000.0,4,2.25,2720,8712,2.0,0,0,4,9,1976,0,98006,47.5616,-122.153,2470,8714
15050,20150415T000000,499000.0,4,2.5,3100,5700,2.0,0,0,3,9,2011,0,98038,47.3696,-122.058,3060,6000
15051,20141014T000000,285000.0,3,1.75,1630,4000,1.0,0,0,3,7,1968,0,98106,47.5351,-122.353,1300,4000
15052,20150308T000000,340000.0,4,2.5,1910,7201,1.0,0,0,3,7,1987,0,98198,47.3908,-122.316,1690,7554
15053,20150505T000000,405100.0,4,2.0,1580,7300,1.0,0,0,4,7,1955,0,98155,47.7598,-122.328,1180,9450
15054,20140807T000000,464000.0,3,2.5,1690,4898,2.0,0,0,3,7,2003,0,98053,47.6834,-122.038,2220,4933
15055,20140529T000000,723000.0,4,2.25,1960,8680,1.0,0,0,4,8,1959,0,98004,47.6076,-122.192,2160,8680
15056,20141211T000000,430000.0,8,3.25,4300,10441,2.0,0,0,4,8,1979,0,98059,47.4786,-122.131,1780,10457
15057,20150430T000000,645000.0,3,1.75,1840,4255,1.0,0,0,3,7,1907,2005,98116,47.58,-122.392,1600,4255
15058,20150508T000000,1580000.0,4,2.75,3480,19991,2.0,0,2,4,10,1979,0,98004,47.6354,-122.214,3770,20271
15059,20140811T000000,925000.0,5,3.0,2710,4200,2.0,0,0,3,7,1919,2014,98115,47.6754,-122.307,2150,4200
15060,20140709T000000,759000.0,4,1.75,2100,4750,1.0,0,0,3,7,1975,0,98103,47.6695,-122.333,1700,4125
15061,20140805T000000,690000.0,4,2.0,1760,7800,1.0,0,0,3,8,1954,0,98117,47.6945,-122.38,1950,7800
15062,20150326T000000,358800.0,4,2.5,2155,8140,2.0,0,0,3,8,1996,0,98031,47.4204,-122.201,2155,7245
15063,20150413T000000,683000.0,5,1.5,1720,4000,1.5,0,0,3,7,1925,0,98112,47.6197,-122.287,2280,4000
15064,20141208T000000,650000.0,3,1.0,1430,4240,1.5,0,0,3,7,1924,0,98103,47.6595,-122.337,1660,4240
15065,20141209T000000,288000.0,5,2.75,2790,4807,1.5,0,0,4,7,1949,0,98002,47.3098,-122.223,1056,4807
15066,20140707T000000,209950.0,3,1.5,1180,7300,1.0,0,0,4,7,1968,0,98002,47.2857,-122.197,2030,8424
15067,20141008T000000,939000.0,3,3.5,2450,9248,2.0,0,4,3,8,1933,1993,98136,47.5476,-122.397,2620,10207
15068,20140816T000000,320000.0,3,1.0,1330,5850,1.0,0,0,3,7,1954,0,98108,47.5498,-122.298,1440,5850
15069,20140822T000000,283748.0,3,2.25,1940,9560,2.0,0,0,3,7,1989,0,98023,47.2998,-122.387,1800,9560
15070,20140731T000000,370000.0,3,2.25,1600,7620,1.0,0,0,3,7,1987,0,98011,47.774,-122.208,1600,8215
15071,20150327T000000,399950.0,4,2.75,3210,41689,1.0,0,0,4,8,1989,0,98042,47.3493,-122.062,2100,41384
15072,20141212T000000,360000.0,5,2.5,2880,6902,1.0,0,0,3,8,1976,2007,98058,47.4332,-122.144,2080,5586
15073,20141112T000000,365000.0,2,1.5,1160,8060,1.0,0,0,4,7,1950,0,98136,47.5146,-122.386,1500,8060
15074,20141219T000000,396900.0,3,2.0,1360,3120,2.0,0,0,3,7,1989,0,98115,47.6943,-122.307,1360,3120
15075,20150422T000000,321000.0,3,2.5,2014,4500,2.0,0,0,3,7,2005,0,98001,47.3371,-122.256,2014,4500
15076,20150106T000000,245000.0,3,2.0,1440,7008,1.0,0,0,3,7,1985,0,98030,47.3702,-122.182,1680,7200
15077,20141007T000000,502000.0,2,1.0,1570,4704,1.5,0,1,3,8,1931,0,98136,47.5256,-122.392,1820,4704
15078,20140605T000000,257000.0,4,2.75,2330,7642,1.0,0,0,3,8,1990,0,98023,47.2946,-122.37,2320,7933
15079,20140515T000000,423000.0,4,1.75,1880,7303,1.0,0,0,3,7,1976,0,98034,47.7129,-122.203,1710,7200
15080,20150327T000000,485000.0,4,2.25,1850,9911,1.0,0,0,4,7,1957,0,98008,47.6019,-122.116,1650,8670
15081,20141217T000000,500000.0,4,2.5,2230,8560,2.0,0,0,3,8,2002,0,98059,47.4877,-122.143,2400,7756
15082,20141021T000000,442000.0,2,1.0,990,4313,1.5,0,2,4,6,1917,0,98126,47.5677,-122.38,1480,5750
15083,20150512T000000,475000.0,3,1.75,1720,3825,1.5,0,0,3,7,1925,0,98105,47.666,-122.327,2000,3825
15084,20150406T000000,625000.0,4,2.25,3230,9935,2.0,0,0,3,8,1986,0,98028,47.7685,-122.257,2820,9722
15085,20141015T000000,194000.0,3,1.0,1180,6050,1.0,0,0,3,6,1944,0,98178,47.4945,-122.249,1070,6050
15086,20140707T000000,410000.0,3,2.25,1450,19206,2.0,0,0,3,7,1989,0,98074,47.62,-122.052,1710,21485
15087,20140612T000000,1034500.0,4,2.5,2370,10858,2.0,0,0,3,9,2003,0,98004,47.6336,-122.192,2510,21673
15088,20150324T000000,490000.0,4,2.5,2570,6157,2.0,0,0,3,7,2006,0,98065,47.5389,-121.89,2060,5292
15089,20141209T000000,348500.0,4,1.75,1870,7575,1.0,0,0,3,7,1972,0,98034,47.7205,-122.218,1670,7575
15090,20150427T000000,380000.0,3,1.0,1220,3000,1.5,0,0,3,6,1901,0,98103,47.6506,-122.346,1350,3000
15091,20141211T000000,660000.0,3,2.0,1770,2150,3.0,0,0,3,8,1999,0,98122,47.6102,-122.314,2010,3200
15092,20150401T000000,525000.0,3,1.0,1500,6800,1.0,0,0,3,7,1943,0,98105,47.6706,-122.268,1500,6800
15093,20140717T000000,235000.0,3,2.0,1110,8724,1.0,0,0,4,7,1990,0,98002,47.3056,-122.206,1390,7750
15094,20150422T000000,1210000.0,4,3.75,4980,18069,2.0,0,3,3,11,2006,0,98065,47.5348,-121.856,4080,14577
15095,20150324T000000,397950.0,4,1.75,2360,8116,1.0,0,0,4,7,1916,1970,98133,47.7635,-122.335,1670,8160
15096,20141118T000000,268000.0,3,1.75,1600,7711,1.0,0,0,3,7,1999,0,98002,47.284,-122.202,2100,7711
15097,20140521T000000,525000.0,3,1.0,1450,4000,1.0,0,1,4,8,1948,0,98118,47.5554,-122.266,1880,4000
15098,20141006T000000,549950.0,3,2.5,2680,5860,2.0,0,0,3,8,2001,0,98011,47.7557,-122.223,2680,5860
15099,20140827T000000,370000.0,3,1.75,1150,6600,1.5,0,0,4,6,1970,0,98033,47.6709,-122.185,1530,6600
15100,20140926T000000,299000.0,4,2.25,1870,6693,2.0,0,0,3,7,1996,0,98003,47.2774,-122.299,1650,6518
15101,20150115T000000,715000.0,6,2.75,3400,5000,2.0,0,2,3,8,1977,0,98107,47.6728,-122.362,1800,5000
15102,20150424T000000,430000.0,4,1.5,1810,7200,1.0,0,0,3,7,1966,0,98034,47.7207,-122.186,2060,7200
15103,20150210T000000,345000.0,3,1.75,1860,7191,1.0,0,0,4,7,1975,0,98058,47.4338,-122.168,1850,7490
15104,20140527T000000,1600000.0,3,3.25,3790,19000,2.0,0,4,3,10,1985,0,98177,47.724,-122.373,2740,18628
15105,20140518T000000,534640.0,3,2.5,2130,3500,1.0,0,0,4,8,1994,0,98072,47.736,-122.159,2030,3710
15106,20141007T000000,1225000.0,3,2.5,2860,4500,2.0,0,2,3,8,1915,0,98119,47.6463,-122.371,2310,4500
15107,20150413T000000,351000.0,4,2.5,2370,7274,2.0,0,0,3,7,1997,0,98031,47.3982,-122.171,2090,7656
15108,20140715T000000,745000.0,4,2.25,2290,10409,2.0,0,0,3,8,1972,0,98005,47.6351,-122.168,2040,10409
15109,20141105T000000,320000.0,2,1.0,1120,5329,1.0,0,1,3,6,1929,0,98126,47.5421,-122.378,1530,5330
15110,20140731T000000,555700.0,3,2.0,1810,12420,1.0,0,0,4,7,1957,0,98008,47.5888,-122.127,2230,12330
15111,20140708T000000,690000.0,4,2.5,3220,35400,2.0,0,0,3,9,1991,0,98072,47.7547,-122.114,3050,35252
15112,20141231T000000,449000.0,3,1.75,1660,9697,1.0,0,0,4,7,1952,0,98155,47.7564,-122.286,2060,20624
15113,20140502T000000,308500.0,2,1.0,850,6174,1.0,0,0,4,7,1950,0,98155,47.7352,-122.328,1100,6174
15114,20150305T000000,340000.0,4,2.5,2665,5868,2.0,0,0,3,9,2006,0,98030,47.3831,-122.185,2665,6092
15115,20150327T000000,937750.0,4,2.75,2580,3560,1.5,0,0,5,7,1917,0,98115,47.6753,-122.304,1980,3800
15116,20140506T000000,725126.0,4,2.5,3200,12369,2.0,0,0,3,10,1998,0,98059,47.5273,-122.143,3770,12960
15117,20150105T000000,135000.0,3,1.0,840,3000,1.0,0,0,3,5,1943,0,98178,47.494,-122.275,1010,6000
15118,20150403T000000,635000.0,4,2.5,2970,7961,1.0,0,0,3,8,1969,0,98125,47.7118,-122.29,1410,7959
15119,20140806T000000,245500.0,2,1.0,790,7500,1.0,0,0,3,6,1950,0,98011,47.7644,-122.198,1970,8970
15120,20141202T000000,230000.0,6,1.5,2140,36509,1.5,0,0,4,8,1903,1979,98001,47.2668,-122.252,1710,12000
15121,20150304T000000,1770000.0,3,2.5,2580,14603,1.0,0,2,4,9,1951,0,98004,47.6199,-122.212,2410,14347
15122,20141110T000000,425000.0,5,2.5,2180,7875,1.0,0,0,4,7,1955,0,98133,47.7543,-122.341,1840,5105
15123,20150420T000000,220000.0,2,1.0,1060,10423,1.5,0,0,3,7,1965,0,98125,47.705,-122.313,2240,10200
15124,20140829T000000,370000.0,3,2.0,1860,9100,1.5,0,0,3,8,1939,2006,98155,47.7522,-122.304,1620,9519
15125,20140917T000000,390000.0,3,2.0,1840,16815,1.0,0,0,5,7,1972,0,98059,47.4837,-122.11,1810,16732
15126,20140603T000000,239000.0,3,1.75,1340,16480,1.0,0,0,4,7,1968,0,98042,47.364,-122.162,1520,10451
15127,20150102T000000,345000.0,4,2.25,2320,7350,2.0,0,0,3,8,1973,0,98058,47.4512,-122.131,2170,7350
15128,20140826T000000,289000.0,3,2.5,2110,8304,1.0,0,0,4,7,1985,0,98030,47.3558,-122.173,1680,7508
15129,20150508T000000,285000.0,5,1.5,1840,8050,1.5,0,0,4,7,1962,0,98198,47.3668,-122.312,1690,8151
15130,20140915T000000,147400.0,3,2.0,1080,9225,1.0,0,0,2,7,1955,0,98146,47.4842,-122.346,1410,9840
15131,20150127T000000,600000.0,2,1.0,1290,4636,1.0,0,0,3,7,1924,0,98112,47.6393,-122.301,1940,4635
15132,20140806T000000,245000.0,3,2.25,2210,10794,1.0,0,0,3,7,1967,0,98178,47.4911,-122.224,2230,10753
15133,20150304T000000,520000.0,3,2.25,2210,10794,1.0,0,0,3,7,1967,0,98178,47.4911,-122.224,2230,10753
15134,20140518T000000,352500.0,3,2.25,1410,14110,1.0,0,2,3,7,1987,0,98065,47.5336,-121.76,1560,18336
15135,20150505T000000,448000.0,5,3.5,3740,24684,2.0,0,0,3,9,1998,0,98038,47.3832,-122.057,2880,26023
15136,20140929T000000,270000.0,4,2.75,2440,7150,1.0,0,0,3,7,1963,1985,98032,47.3662,-122.282,1790,7150
15137,20140826T000000,872500.0,3,2.5,2040,6000,1.0,0,0,3,8,1951,0,98109,47.6334,-122.35,1820,4920
15138,20150318T000000,2152500.0,4,3.25,3840,6214,1.5,0,3,4,10,1939,0,98199,47.6388,-122.406,3280,5915
15139,20140812T000000,225000.0,3,1.5,1660,7221,1.0,0,0,3,7,1962,0,98168,47.4962,-122.32,1770,8083
15140,20141121T000000,735000.0,4,2.0,1640,6000,1.5,0,0,4,9,1911,0,98119,47.6505,-122.375,1900,6000
15141,20150401T000000,375000.0,3,1.0,1310,8400,1.0,0,0,3,7,1972,1989,98034,47.7253,-122.197,1680,8000
